file_id,dataset,file,speaker,emotion,emotion_id,sample_rate,duration,pitch_mean,pitch_median,pitch_min,pitch_max,pitch_std,pitch_range,energy_mean,energy_std,energy_min,energy_max,energy_range,zcr_mean,zcr_std,zcr_min,zcr_max,jitter,shimmer,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
CREMA-D_1001_2880,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_ANG_XX.wav,1001,angry,ANG,16000,2.2755625,133.85861206054688,128.66854858398438,50.0,261.56719970703125,53.41468811035156,211.56719970703125,0.03944956883788109,0.05092194676399231,1.824486389523372e-05,0.203970268368721,0.20395202934741974,0.10294880717992783,0.07285041362047195,0.0302734375,0.4169921875,0.040471850925843156,0.1849768773278927,-387.4003601074219,156.01475524902344,93.01771545410156,31.773786544799805,11.34168529510498,32.433048248291016,24.010530471801758,18.99362564086914,8.262785911560059,17.986642837524414,-5.542541980743408,18.210046768188477,-11.90770435333252,16.768226623535156,-9.022765159606934,16.085514068603516,-3.7502150535583496,7.510385513305664,-13.212424278259277,8.562718391418457,-0.18107789754867554,8.171721458435059,-9.890775680541992,9.236599922180176,-6.430922508239746,7.285741806030273
CREMA-D_1001_2881,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_DIS_XX.wav,1001,disgust,DIS,16000,2.3356875,123.33771514892578,106.33617401123047,52.838844299316406,270.66302490234375,66.5716323852539,217.82418060302734,0.015302044339478016,0.016263190656900406,0.0028770610224455595,0.07578291743993759,0.07290585339069366,0.0933152288198471,0.07454893738031387,0.015625,0.4521484375,0.061423878211522565,0.3791091188860132,-425.7385559082031,117.15068817138672,96.28581237792969,27.16022300720215,12.853075981140137,27.982751846313477,31.24692726135254,15.00278377532959,16.954896926879883,12.591379165649414,-6.39002799987793,19.001203536987305,-6.558141708374023,12.921502113342285,-4.5047287940979,11.408191680908203,-5.360874176025391,8.98566722869873,-10.027467727661133,7.016977787017822,-2.9417436122894287,7.980526924133301,-7.347418785095215,7.43605899810791,-6.486939907073975,5.592438220977783
CREMA-D_1001_2882,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_FEA_XX.wav,1001,fearful,FEA,16000,2.1688125,155.539794921875,174.4526824951172,50.0,237.33306884765625,61.72434997558594,187.33306884765625,0.042863879352808,0.06346658617258072,0.0028346010949462652,0.24207402765750885,0.2392394244670868,0.08452291786670685,0.06595325469970703,0.017578125,0.4130859375,0.02925521646545586,0.1830138462275911,-401.2991638183594,160.21994018554688,93.25957489013672,22.88058853149414,11.478269577026367,31.904741287231445,23.83367919921875,17.785152435302734,12.324760437011719,14.772624015808105,-7.218909740447998,19.94101333618164,-8.634444236755371,15.512519836425781,-4.380270004272461,10.147857666015625,-5.049580097198486,7.163301944732666,-13.836226463317871,10.170973777770996,-4.01576566696167,6.546121120452881,-8.389119148254395,6.52332067489624,-6.905518531799316,6.4251532554626465
CREMA-D_1001_2883,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_HAP_XX.wav,1001,happy,HAP,16000,1.8685,143.55572509765625,160.56077575683594,50.9325065612793,244.90347290039062,65.2500228881836,193.97096633911133,0.039557795971632004,0.05071387439966202,0.0033491479698568583,0.20997542142868042,0.2066262662410736,0.0857204869389534,0.05876975879073143,0.01953125,0.3515625,0.04550067793903771,0.23460992117599969,-383.8536071777344,151.7548828125,93.02974700927734,23.847042083740234,7.049136638641357,28.824419021606445,28.235790252685547,16.737964630126953,11.423497200012207,17.96943473815918,-11.517929077148438,18.26278305053711,-9.862934112548828,14.42662239074707,-6.681753158569336,13.509876251220703,-7.97803258895874,9.328171730041504,-17.206140518188477,10.125650405883789,-1.3191204071044922,8.876081466674805,-9.469108581542969,8.1044921875,-9.272128105163574,6.866481781005859
CREMA-D_1001_2884,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_NEU_XX.wav,1001,neutral,NEU,16000,2.035375,119.84810638427734,112.94662475585938,50.279579162597656,251.06448364257812,55.060035705566406,200.78490447998047,0.019073965027928352,0.023696226999163628,0.0032478240318596363,0.11820618808269501,0.11495836079120636,0.08235931396484375,0.05133797228336334,0.017578125,0.3125,0.06816569277667278,0.27295616629581676,-416.4441223144531,105.20336151123047,101.316650390625,27.76852035522461,11.941082954406738,24.460268020629883,29.682220458984375,14.729841232299805,12.420867919921875,16.751256942749023,-3.3804759979248047,15.5797119140625,-7.658377647399902,17.20236587524414,-8.632028579711914,11.993730545043945,-6.287293434143066,9.033425331115723,-11.822518348693848,10.070223808288574,0.6267049312591553,10.770455360412598,-9.493049621582031,8.220009803771973,-3.201659679412842,8.3110933303833
CREMA-D_1001_2885,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_SAD_XX.wav,1001,sad,SAD,16000,2.002,116.27973937988281,101.99716186523438,50.84950637817383,249.48126220703125,60.54732131958008,198.63175582885742,0.011998046189546585,0.01147052925080061,0.002566564828157425,0.05339653417468071,0.050829969346523285,0.0873635932803154,0.06901849061250687,0.01953125,0.3427734375,0.08309917898988742,0.3299637544927413,-444.34228515625,100.17012786865234,98.0987319946289,28.405344009399414,17.613801956176758,23.607181549072266,34.36422348022461,16.031021118164062,19.017873764038086,11.810243606567383,-4.365210056304932,17.78416633605957,-6.031503200531006,14.257786750793457,-4.090058326721191,10.788949012756348,-5.099701881408691,7.163119316101074,-10.37832260131836,7.305042266845703,-2.1573572158813477,9.026227951049805,-8.938676834106445,6.499721050262451,-5.349327087402344,5.938065528869629
CREMA-D_1001_2886,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_ANG_HI.wav,1001,angry,ANG,16000,1.93525,145.9623565673828,149.48245239257812,50.0,272.4667663574219,55.779151916503906,222.46676635742188,0.04791749641299248,0.05399848520755768,0.0022793691605329514,0.2402946650981903,0.2380152940750122,0.11801071465015411,0.08960244059562683,0.029296875,0.45703125,0.02008257055173911,0.18718153803313006,-349.2866516113281,139.0408172607422,92.47109985351562,30.764179229736328,7.140597820281982,35.42369842529297,11.565173149108887,27.516727447509766,-7.583474636077881,36.67162322998047,1.352927565574646,14.168684959411621,-6.928149223327637,15.851228713989258,-11.597234725952148,17.644702911376953,-4.855429172515869,9.687151908874512,-15.067815780639648,11.883270263671875,5.311186790466309,11.452699661254883,-13.317716598510742,9.343987464904785,-7.511674404144287,8.602828025817871
CREMA-D_1001_2887,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_ANG_LO.wav,1001,angry,ANG,16000,2.06875,111.47672271728516,95.33511352539062,50.0,263.28765869140625,56.91123962402344,213.28765869140625,0.01594460755586624,0.020002225413918495,0.002718151081353426,0.0803130641579628,0.07759491354227066,0.07856069505214691,0.04756772890686989,0.0322265625,0.2294921875,0.03884988841640197,0.1670617478817979,-436.093505859375,108.91885375976562,109.05701446533203,20.85916519165039,13.24359130859375,25.57649803161621,23.54261016845703,15.061561584472656,7.817837238311768,28.667234420776367,1.727109432220459,7.327351093292236,-4.448575496673584,10.117693901062012,-5.457611560821533,13.549424171447754,-3.795462131500244,8.681944847106934,-12.532315254211426,6.076759338378906,1.3148843050003052,11.313175201416016,-8.5364351272583,9.245293617248535,-7.304797172546387,6.893994331359863
CREMA-D_1001_2888,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_ANG_MD.wav,1001,angry,ANG,16000,2.6359375,126.53644561767578,113.90554809570312,50.0,268.4150085449219,61.018150329589844,218.41500854492188,0.02057907171547413,0.01957753300666809,0.0027659807819873095,0.07199566066265106,0.06922967731952667,0.10093513131141663,0.09638944268226624,0.0224609375,0.626953125,0.04087310689401484,0.21943023426435218,-412.4035949707031,108.33855438232422,108.11302185058594,32.558353424072266,12.952919006347656,31.078874588012695,18.615877151489258,21.621198654174805,1.0308902263641357,33.35292434692383,2.820556640625,11.335323333740234,-5.700282096862793,11.143827438354492,-13.022666931152344,17.448467254638672,-3.60308575630188,8.557231903076172,-11.071115493774414,10.961978912353516,4.992748260498047,13.72337818145752,-13.504582405090332,8.18928050994873,-6.918877124786377,7.628537654876709
CREMA-D_1001_2889,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_DIS_HI.wav,1001,disgust,DIS,16000,2.002,133.36927795410156,112.25088500976562,50.0,267.5145263671875,65.73223114013672,217.5145263671875,0.02792368084192276,0.03506099805235863,0.002110579516738653,0.12104841321706772,0.11893783509731293,0.1082279235124588,0.07518082857131958,0.0224609375,0.3935546875,0.034358602054768324,0.18904011264245504,-393.0721740722656,131.6937255859375,94.84707641601562,27.027925491333008,4.494663238525391,32.644832611083984,22.731571197509766,21.218915939331055,0.6016271710395813,35.05365753173828,-0.6999996304512024,13.218043327331543,-7.800774097442627,11.376358985900879,-8.198511123657227,16.594236373901367,-1.8207465410232544,8.93350601196289,-11.333126068115234,7.745264530181885,1.5330376625061035,10.806129455566406,-9.7847900390625,6.0210747718811035,-4.944510459899902,7.171452522277832
