file_id,dataset,file,speaker,emotion,emotion_id,sample_rate,duration,pitch_mean,pitch_median,pitch_min,pitch_max,pitch_std,pitch_range,energy_mean,energy_std,energy_min,energy_max,energy_range,zcr_mean,zcr_std,zcr_min,zcr_max,jitter,shimmer,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
CREMA-D_1001_2880,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_ANG_XX.wav,1001,angry,ANG,0.0,0.9265641646880398,0.41725795662073445,0.43633573738191334,-0.2665922238959584,0.42984732387337443,0.45074465685024784,0.45203833158794765,-0.27878316734201275,-0.029847214596163685,-1.487151116419153,-0.07816529368200698,-0.05866983899980138,2.305577126771184,1.4345709216251592,2.035989953363565,1.5704335390433324,-0.43671904609758694,-1.1312278364213175,-0.8692493616832186,1.7067402233888793,-1.415365810741998,1.0050492758866822,-2.1459429349399466,0.9582825618231543,-1.4052853884311916,0.41507218577254223,-1.6363599287664377,0.48647669084852624,-2.209868302944957,1.2298801021087693,-2.806097522422662,2.6878347246621814,-1.9874893916062084,2.122260957320861,-0.6655622639656313,-0.27403539035610813,-3.5053439402189204,0.7653462686983905,-0.6183100558138201,-0.023601469283613064,-2.5759554474620896,2.392370631767356,-0.9729190913600724,0.36672702283817915
CREMA-D_1001_2881,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_DIS_XX.wav,1001,disgust,DIS,0.0,0.4953856125450381,0.5156687600585954,0.11809096425130206,-0.2354793578220097,0.7528657419220439,1.7690161300756002,0.7687346432440596,-0.6573537929603736,-0.53801053049597,-1.458167363758635,-0.552302847410417,-0.5344735200604853,2.1620020725486095,1.626275449871368,-1.6745996017724325,1.737279465081898,0.9334187147057602,2.1940381665771653,-0.8657372280972686,2.0650174477415906,-1.6018003157742715,0.9265502701052855,-2.403334701432069,0.46621481232831746,-1.101929179431032,0.39887115123069067,-1.2917907106089266,0.6677248525594733,-2.1925604029833288,1.7713320371414154,-2.2605281209799406,1.6591414969231497,-0.9255687345767416,0.8732043317973552,-2.298027903389831,1.3008096859284675,-2.209424603452715,-0.06711446115651909,-1.9820819065489514,0.6216211270650434,-1.9050916987729887,1.2962541440236564,-1.1607613362562506,-0.051048864886527046
CREMA-D_1001_2882,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_FEA_XX.wav,1001,fearful,FEA,0.0,0.6669427220191805,2.021437349215142,2.041735221953828,-0.27015665278121415,0.1771558812612853,1.5589497079425132,0.20222828525279452,-0.5116888529614717,-0.2514159852474629,-1.451512640553358,-0.3468163225223874,-0.32851956516199776,1.8872748488202125,2.014515321113512,-1.6008653678065377,1.785856721076396,-1.068232305263774,-1.413134565388393,-1.9276798311648269,2.0416365734292654,-1.6601750718881783,0.5056175396635083,-1.9777903019854872,0.2744871539197873,-1.8568084810967354,-0.17809820951338762,-1.8291374181628628,0.051643095491629265,-2.2418600783287745,1.2325239474745975,-2.936690512273797,2.5755871730945694,-0.8501414666770511,-0.2310722432433645,-1.507201097319146,-0.2313616508936427,-3.9173231169519602,1.0023747574688393,-1.7108531731458103,-0.9506897627964703,-2.8453686182857596,0.5856083763904446,-1.687873529985251,-0.4464138552346615
CREMA-D_1001_2883,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_HAP_XX.wav,1001,happy,HAP,0.0,0.3524753082602242,1.7238705842666184,1.9348474439854424,-0.25498939839555296,0.3022439709128183,2.097183473228265,0.32455824719366505,-0.36453705883524995,-0.13169408285475934,-1.4415032254514466,-0.12826014425250873,-0.10950514886142301,1.694037256970729,1.550357829000808,-0.7531509616891884,1.4472010640744606,-0.19980657454103523,-0.34707108567933187,-0.7361868615280405,1.8843352415254584,-2.071909326012047,0.10466675661200053,-2.5628551924231546,0.5109752333559536,-1.964074726101955,-0.12518321038385782,-2.090925563053689,0.7468759710739432,-3.382390833958199,1.2440473002425854,-3.322915848420058,2.2770392552597247,-1.6661151042449611,1.1107874312327095,-2.2069525683736875,0.9545934993379357,-4.495751581742542,1.39446423927631,-1.6157440909596126,0.41190396423194253,-2.8714974891550242,1.90671505997744,-2.123034608519058,0.22392311461035097
CREMA-D_1001_2884,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_NEU_XX.wav,1001,neutral,NEU,0.0,0.5123310697120154,0.3066553682373938,0.31203874106288065,-0.27764330648931435,0.4324939656453654,1.248487968296423,0.4557565969959234,-0.3769289065136654,-0.1057868298893137,-1.4352941206242116,-0.021340374092815195,-0.0023785298138543354,1.2969787063216358,0.8104210442397008,-0.8228756860800986,0.9397988977401885,0.8918894897869931,0.3613492528705706,-0.362658567806877,1.5048955263806916,-1.7339344111169517,0.5714158509617475,-2.4597491519816437,0.5776388872978608,-1.1805731842020106,-0.06118564155071082,-1.594025227883097,1.0524864779147727,-1.4545948740028845,0.7623809621048905,-2.458598760745585,3.1955375322154356,-1.555272496499779,1.0817502099624177,-1.5917056798326195,1.0659732415884227,-2.475482212828567,1.9377830336442559,-0.32801214690290814,2.003820113176218,-1.6028578192100635,2.20940723141691,1.0378818789807616,1.2587050752286415
CREMA-D_1001_2885,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_DFA_SAD_XX.wav,1001,sad,SAD,0.0,0.2718493680817071,-0.05771451163765556,-0.29328010231711676,-0.2701677573654403,0.45972094493547316,1.2707381640780726,0.48196846443999025,-0.6712486774069271,-0.5473773684968386,-1.4534412931924665,-0.5833804969716481,-0.5656977924255918,1.8220546762193308,1.4824217928603127,-0.4925604041187106,1.2154550971927196,1.7939032324788218,1.377639917509792,-1.090065667562118,1.914468116737302,-1.3274344202209274,1.3064423551164368,-2.1048852178462094,0.1191809049615997,-0.4921203091109445,0.6580295424813162,-0.8579069394497391,0.4689278024975498,-1.7148070597150349,1.5618797525949397,-1.7852639007871054,2.078721426864958,-0.8274227402619106,0.9697582114348445,-1.6767368391940816,0.38705368052436895,-1.9243673208807333,0.2400099616351482,-1.5108179419539975,1.2095839888795832,-1.6977216171650737,0.5760287277930332,-0.711952710377927,0.13669975020490255
CREMA-D_1001_2886,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_ANG_HI.wav,1001,angry,ANG,0.0,1.1709089053150006,0.9158087906544989,0.8885631440843299,-0.2566087998479922,0.49879922021987116,0.8530001301830826,0.5193086215819435,0.10017597086775915,0.4775351267319511,-1.4470308009060298,0.656376711562723,0.6773264991885914,2.13795813985297,1.4760917889153267,1.798396174200227,1.5478041274670424,-1.3706903622930897,-0.940519942786323,0.28344227597244287,0.97572617137792,-2.462821012675332,-0.05671032877591542,-2.463600315021589,1.9654118758706176,-2.6502144306140236,1.1716599440047197,-3.235814674350502,2.8532973418128313,-1.6677266596464964,0.36980412176768707,-2.8219541332081803,2.920499636465391,-2.109566324311403,2.1228377810426315,-0.7229661317411746,0.342622442867098,-4.025561364208882,2.576758820663248,0.7616218774212032,1.5465650619173494,-3.2366390725832215,2.9485274138906363,-0.5644368546007553,0.8088794140058001
CREMA-D_1001_2887,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_ANG_LO.wav,1001,angry,ANG,0.0,0.6388308021237523,-0.731002299482403,-0.675443364533234,-0.26694568583337064,0.5386128725824528,0.4325258170541828,0.5597512168129943,-0.5632063335622043,-0.3843737034621267,-1.441502139734465,-0.46845763586530376,-0.4506224009787727,2.2984054672975494,1.5867227490273943,2.742707934582271,1.155997852589061,-0.541015240001729,-1.6248232188273446,-1.3143778752761777,1.463060628536123,-1.343738313072477,0.43066582461615577,-2.248012475212062,0.8001225596121095,-0.8357553793807105,-0.48300703526887456,-1.2209520140106644,1.8541958622551458,-0.9151091358823178,-1.1811945307317873,-2.2498041284589148,0.9693105787327452,-1.043640037568401,1.2602196483334156,-0.9306900254643589,0.8952092554661564,-2.3645197666864366,-0.2969865156037682,-0.8929541507643026,2.3519542796305473,-1.2945655163043528,2.4643489415844138,-0.7623870226440516,0.37699611193210125
CREMA-D_1001_2888,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_ANG_MD.wav,1001,angry,ANG,0.0,1.5616681134641373,-0.025252345377981045,-0.18460586240920537,-0.2655059841314473,0.5314701236044397,0.9126007069147675,0.5525368475790255,-0.43879802502248905,-0.2862503803141784,-1.4389207128225363,-0.42551111591091917,-0.40759399195430474,2.1641530737328614,1.5588622023448913,0.4382088642939649,1.935140501936428,-0.4404539859691289,-0.6079417418713968,-0.4887207144968939,1.108732351021359,-1.5113426371675542,0.7831116638876962,-2.35653917537519,1.6220846977970467,-1.4701388624245055,0.6957108771464082,-2.0909735880218974,2.580674024983064,-1.1752376513632639,0.07459470022395676,-2.2760045802229554,1.3186600965550699,-2.5985920910331877,2.6514289615155753,-0.5305620943414968,0.22932092104238433,-2.40074852950658,2.192430093495359,0.16400432685563693,3.21124600425848,-2.2681480858101586,1.8751506254285544,-0.5774395932469191,0.48533535985630394
CREMA-D_1001_2889,CREMA-D,c:\Users\18045\OneDrive\Documents\Coding\sem7\sp\promuse\data\speech\crema_d\AudioWAV\1001_IEO_DIS_HI.wav,1001,disgust,DIS,0.0,0.9834451596963105,0.44630591864487884,-0.19362537970031182,-0.2568956568762958,0.5702985850952732,1.2319164496709738,0.5901214110801348,-0.38147959776258267,-0.13630573678795604,-1.4480116362810422,-0.2661753718841621,-0.2477069444756395,2.185381452921644,1.5423493193754083,-0.07852735452516024,1.4061332679206615,-0.45353969635828023,-0.8763058047596528,-0.5410057918181362,1.386711257988387,-1.8556247587809132,0.5645779392739151,-2.5982454215707014,1.39481895801904,-1.2367718252579594,0.4140709860092509,-2.110606407423467,2.918674096349471,-1.4339704623624892,0.3116992536488318,-2.573402659707992,1.1214089454841845,-1.49823857838273,1.9226112092463592,-0.7558551159507654,0.4545318018593636,-2.3394716096774193,0.28098117369319864,-0.8781486879940135,1.9212270001547789,-1.5414942895973176,0.40136245916570107,-0.45542503838039905,0.49195654586032495
